gameid,playername,result
ESPORTSTMNT01_2694425,Kingen,0
ESPORTSTMNT01_2694425,Pyosik,0
ESPORTSTMNT01_2694425,Zeka,0
ESPORTSTMNT01_2694425,Deft,0
ESPORTSTMNT01_2694425,BeryL,0
ESPORTSTMNT01_2694428,Morgan,0
ESPORTSTMNT01_2694428,UmTi,0
ESPORTSTMNT01_2694428,Lava,0
ESPORTSTMNT01_2694428,Hena,0
ESPORTSTMNT01_2694428,Delight,0
ESPORTSTMNT01_2694428,Doran,1
ESPORTSTMNT01_2694428,Peanut,1
ESPORTSTMNT01_2694428,Chovy,1
ESPORTSTMNT01_2694428,Ruler,1
ESPORTSTMNT01_2694428,Lehends,1
ESPORTSTMNT01_2694459,Morgan,0
ESPORTSTMNT01_2694459,UmTi,0
ESPORTSTMNT01_2694459,Lava,0
ESPORTSTMNT01_2694459,Hena,0
ESPORTSTMNT01_2694459,Delight,0
ESPORTSTMNT01_2694459,Doran,1
ESPORTSTMNT01_2694459,Peanut,1
ESPORTSTMNT01_2694459,Chovy,1
ESPORTSTMNT01_2694459,Ruler,1
ESPORTSTMNT01_2694459,Lehends,1
ESPORTSTMNT01_2704900,Dove,0
ESPORTSTMNT01_2704900,Croco,0
ESPORTSTMNT01_2704900,Clozer,0
ESPORTSTMNT01_2704900,Ice,0
ESPORTSTMNT01_2704900,Kael,0
ESPORTSTMNT01_2704900,Kiin,1
ESPORTSTMNT01_2704900,Ellim,1
ESPORTSTMNT01_2704900,FATE,1
ESPORTSTMNT01_2704900,Teddy,1
ESPORTSTMNT01_2704900,Hoit,1
ESPORTSTMNT01_2704920,Dove,0
ESPORTSTMNT01_2704920,Croco,0
ESPORTSTMNT01_2704920,Clozer,0
ESPORTSTMNT01_2704920,Ice,0
ESPORTSTMNT01_2704920,Kael,0
ESPORTSTMNT01_2704920,Kiin,1
ESPORTSTMNT01_2704920,Ellim,1
ESPORTSTMNT01_2704920,FATE,1
ESPORTSTMNT01_2704920,Teddy,1
ESPORTSTMNT01_2704920,Hoit,1
ESPORTSTMNT01_2704929,Canna,0
ESPORTSTMNT01_2704929,Dread,0
ESPORTSTMNT01_2704929,Bdd,0
ESPORTSTMNT01_2704929,Ghost,0
ESPORTSTMNT01_2704929,Peter,0
ESPORTSTMNT01_2704929,Rascal,1
ESPORTSTMNT01_2704929,Cuzz,1
ESPORTSTMNT01_2704929,Aria,1
ESPORTSTMNT01_2704929,Aiming,1
ESPORTSTMNT01_2704929,Life,1
ESPORTSTMNT01_2695078,Canna,1
ESPORTSTMNT01_2695078,Dread,1
ESPORTSTMNT01_2695078,Bdd,1
ESPORTSTMNT01_2695078,Ghost,1
ESPORTSTMNT01_2695078,Peter,1
ESPORTSTMNT01_2695078,Rascal,0
ESPORTSTMNT01_2695078,Cuzz,0
ESPORTSTMNT01_2695078,Aria,0
ESPORTSTMNT01_2695078,Aiming,0
ESPORTSTMNT01_2695078,Life,0
ESPORTSTMNT01_2695092,Rascal,0
ESPORTSTMNT01_2695092,Cuzz,0
ESPORTSTMNT01_2695092,Aria,0
ESPORTSTMNT01_2695092,Aiming,0
ESPORTSTMNT01_2695092,Life,0
ESPORTSTMNT01_2695092,Canna,1
ESPORTSTMNT01_2695092,Dread,1
ESPORTSTMNT01_2695092,Bdd,1
ESPORTSTMNT01_2695092,Ghost,1
ESPORTSTMNT01_2695092,Peter,1
ESPORTSTMNT01_2705039,HiRit,1
ESPORTSTMNT01_2705039,Shlatan,1
ESPORTSTMNT01_2705039,Vetheo,1
ESPORTSTMNT01_2705039,Neon,1
ESPORTSTMNT01_2705039,Mersa,1
ESPORTSTMNT01_2705039,Finn,0
ESPORTSTMNT01_2705039,Markoon,0
ESPORTSTMNT01_2705039,Nukeduck,0
ESPORTSTMNT01_2705039,Patrik,0
ESPORTSTMNT01_2705039,Advienne,0
ESPORTSTMNT01_2705072,WhiteKnight,0
ESPORTSTMNT01_2705072,Zanzarah,0
ESPORTSTMNT01_2705072,Dajor,0
ESPORTSTMNT01_2705072,Kobbe,0
ESPORTSTMNT01_2705072,promisq,0
ESPORTSTMNT01_2705072,Wunder,1
ESPORTSTMNT01_2705072,Razork,1
ESPORTSTMNT01_2705072,Humanoid,1
ESPORTSTMNT01_2705072,Upset,1
ESPORTSTMNT01_2705072,Hylissang,1
ESPORTSTMNT01_2705102,BrokenBlade,1
ESPORTSTMNT01_2705102,Jankos,1
ESPORTSTMNT01_2705102,Caps,1
ESPORTSTMNT01_2705102,Flakked,1
ESPORTSTMNT01_2705102,Targamas,1
ESPORTSTMNT01_2705102,JNX,0
ESPORTSTMNT01_2705102,Gilius,0
ESPORTSTMNT01_2705102,Sertuss,0
ESPORTSTMNT01_2705102,Jezu,0
ESPORTSTMNT01_2705102,Treatz,0
ESPORTSTMNT01_2705156,Adam,0
ESPORTSTMNT01_2705156,Cinkrof,0
ESPORTSTMNT01_2705156,nuc,0
ESPORTSTMNT01_2705156,xMatty,0
ESPORTSTMNT01_2705156,LIMIT,0
ESPORTSTMNT01_2705156,Alphari,1
ESPORTSTMNT01_2705156,Selfmade,1
ESPORTSTMNT01_2705156,Perkz,1
ESPORTSTMNT01_2705156,Carzzy,1
ESPORTSTMNT01_2705156,Labrov,1
ESPORTSTMNT01_2705190,Armut,0
ESPORTSTMNT01_2705190,Elyoya,0
ESPORTSTMNT01_2705190,Reeker,0
ESPORTSTMNT01_2705190,UNF0RGIVEN,0
ESPORTSTMNT01_2705190,Kaiser,0
ESPORTSTMNT01_2705190,Odoamne,1
ESPORTSTMNT01_2705190,Malrang,1
ESPORTSTMNT01_2705190,Larssen,1
ESPORTSTMNT01_2705190,Comp,1
ESPORTSTMNT01_2705190,Trymbi,1
ESPORTSTMNT01_2695387,FakeGod,0
ESPORTSTMNT01_2695387,River,0
ESPORTSTMNT01_2695387,Blue,0
ESPORTSTMNT01_2695387,Neo,0
ESPORTSTMNT01_2695387,Biofrost,0
ESPORTSTMNT01_2695387,Jenkins,1
ESPORTSTMNT01_2695387,Contractz,1
ESPORTSTMNT01_2695387,Palafox,1
ESPORTSTMNT01_2695387,Luger,1
ESPORTSTMNT01_2695387,Poome,1
ESPORTSTMNT01_2695415,Ssumday,1
ESPORTSTMNT01_2695415,Closer,1
ESPORTSTMNT01_2695415,Abbedagge,1
ESPORTSTMNT01_2695415,FBI,1
ESPORTSTMNT01_2695415,huhi,1
ESPORTSTMNT01_2695415,Darshan,0
ESPORTSTMNT01_2695415,Blaber,0
ESPORTSTMNT01_2695415,Fudge,0
ESPORTSTMNT01_2695415,Zven,0
ESPORTSTMNT01_2695415,Isles,0
ESPORTSTMNT01_2695435,Revenge,0
ESPORTSTMNT01_2695435,Xerxe,0
ESPORTSTMNT01_2695435,PowerOfEvil,0
ESPORTSTMNT01_2695435,WildTurtle,0
ESPORTSTMNT01_2695435,Destiny,0
ESPORTSTMNT01_2695435,Bwipo,1
ESPORTSTMNT01_2695435,Santorin,1
ESPORTSTMNT01_2695435,Bjergsen,1
ESPORTSTMNT01_2695435,Yeon,1
ESPORTSTMNT01_2695435,CoreJJ,1
ESPORTSTMNT01_2695450,Tony Top,1
ESPORTSTMNT01_2695450,Amazo,1
ESPORTSTMNT01_2695450,ry0ma,1
ESPORTSTMNT01_2695450,Stixxay,1
ESPORTSTMNT01_2695450,Chime,1
ESPORTSTMNT01_2695450,V1per,0
ESPORTSTMNT01_2695450,Hyper,0
ESPORTSTMNT01_2695450,Takeover,0
ESPORTSTMNT01_2695450,Instinct,0
ESPORTSTMNT01_2695450,Yursan,0
ESPORTSTMNT01_2695459,Impact,1
ESPORTSTMNT01_2695459,Inspired,1
ESPORTSTMNT01_2695459,Jojopyun,1
ESPORTSTMNT01_2695459,Danny,1
ESPORTSTMNT01_2695459,VULCAN,1
ESPORTSTMNT01_2695459,FakeGod,0
ESPORTSTMNT01_2695459,River,0
ESPORTSTMNT01_2695459,Blue,0
ESPORTSTMNT01_2695459,Neo,0
ESPORTSTMNT01_2695459,Biofrost,0
ESPORTSTMNT01_2705385,Burdol,1
ESPORTSTMNT01_2705385,Canyon,1
ESPORTSTMNT01_2705385,ShowMaker,1
ESPORTSTMNT01_2705385,Deokdam,1
ESPORTSTMNT01_2705385,Kellin,1
ESPORTSTMNT01_2705385,Morgan,0
ESPORTSTMNT01_2705385,UmTi,0
ESPORTSTMNT01_2705385,Lava,0
ESPORTSTMNT01_2705385,Hena,0
ESPORTSTMNT01_2705385,Delight,0
ESPORTSTMNT01_2695530,Morgan,0
ESPORTSTMNT01_2695530,UmTi,0
ESPORTSTMNT01_2695530,Lava,0
ESPORTSTMNT01_2695530,Hena,0
ESPORTSTMNT01_2695530,Delight,0
ESPORTSTMNT01_2695530,Burdol,1
ESPORTSTMNT01_2695530,Canyon,1
ESPORTSTMNT01_2695530,ShowMaker,1
ESPORTSTMNT01_2695530,Deokdam,1
ESPORTSTMNT01_2695530,Kellin,1
ESPORTSTMNT01_2695541,Doran,0
ESPORTSTMNT01_2695541,Peanut,0
ESPORTSTMNT01_2695541,Chovy,0
ESPORTSTMNT01_2695541,Ruler,0
ESPORTSTMNT01_2695541,Lehends,0
ESPORTSTMNT01_2695541,DuDu,1
ESPORTSTMNT01_2695541,OnFleek,1
ESPORTSTMNT01_2695541,Karis,1
ESPORTSTMNT01_2695541,Hans SamD,1
ESPORTSTMNT01_2695541,Vsta,1
ESPORTSTMNT01_2695573,Doran,1
ESPORTSTMNT01_2695573,Peanut,1
ESPORTSTMNT01_2695573,Chovy,1
ESPORTSTMNT01_2695573,Ruler,1
ESPORTSTMNT01_2695573,Lehends,1
ESPORTSTMNT01_2695573,DuDu,0
ESPORTSTMNT01_2695573,OnFleek,0
ESPORTSTMNT01_2695573,Karis,0
ESPORTSTMNT01_2695573,Hans SamD,0
ESPORTSTMNT01_2695573,Vsta,0
ESPORTSTMNT01_2695586,DuDu,0
ESPORTSTMNT01_2695586,OnFleek,0
ESPORTSTMNT01_2695586,Karis,0
ESPORTSTMNT01_2695586,Hans SamD,0
ESPORTSTMNT01_2695586,Vsta,0
ESPORTSTMNT01_2695586,Doran,1
ESPORTSTMNT01_2695586,Peanut,1
ESPORTSTMNT01_2695586,Chovy,1
ESPORTSTMNT01_2695586,Ruler,1
ESPORTSTMNT01_2695586,Lehends,1
ESPORTSTMNT01_2695682,JNX,0
ESPORTSTMNT01_2695682,Gilius,0
ESPORTSTMNT01_2695682,Sertuss,0
ESPORTSTMNT01_2695682,Jezu,0
ESPORTSTMNT01_2695682,Treatz,0
ESPORTSTMNT01_2695682,Finn,1
ESPORTSTMNT01_2695682,Markoon,1
ESPORTSTMNT01_2695682,Nukeduck,1
ESPORTSTMNT01_2695682,Patrik,1
ESPORTSTMNT01_2695682,Advienne,1
ESPORTSTMNT01_2695708,Robo,1
ESPORTSTMNT01_2695708,Tay,1
ESPORTSTMNT01_2695708,tinowns,1
ESPORTSTMNT01_2695708,DudsTheBoy,1
ESPORTSTMNT01_2695708,Ceos,1
ESPORTSTMNT01_2695708,fNb,0
ESPORTSTMNT01_2695708,Ranger,0
ESPORTSTMNT01_2695708,Envy,0
ESPORTSTMNT01_2695708,Netuno,0
ESPORTSTMNT01_2695708,RedBert,0
ESPORTSTMNT01_2695722,Armut,1
ESPORTSTMNT01_2695722,Elyoya,1
ESPORTSTMNT01_2695722,Reeker,1
ESPORTSTMNT01_2695722,UNF0RGIVEN,1
ESPORTSTMNT01_2695722,Kaiser,1
ESPORTSTMNT01_2695722,WhiteKnight,0
ESPORTSTMNT01_2695722,Zanzarah,0
ESPORTSTMNT01_2695722,Dajor,0
ESPORTSTMNT01_2695722,Kobbe,0
ESPORTSTMNT01_2695722,promisq,0
ESPORTSTMNT01_2705675,Adam,0
ESPORTSTMNT01_2705675,Cinkrof,0
ESPORTSTMNT01_2705675,nuc,0
ESPORTSTMNT01_2705675,xMatty,0
ESPORTSTMNT01_2705675,LIMIT,0
ESPORTSTMNT01_2705675,Odoamne,1
ESPORTSTMNT01_2705675,Malrang,1
ESPORTSTMNT01_2705675,Larssen,1
ESPORTSTMNT01_2705675,Comp,1
ESPORTSTMNT01_2705675,Trymbi,1
ESPORTSTMNT01_2695774,DoRun,1
ESPORTSTMNT01_2695774,Croc,1
ESPORTSTMNT01_2695774,Anyyy,1
ESPORTSTMNT01_2695774,Drop,1
ESPORTSTMNT01_2695774,Hawk,1
ESPORTSTMNT01_2695774,Boal,0
ESPORTSTMNT01_2695774,asta,0
ESPORTSTMNT01_2695774,Tutsz,0
ESPORTSTMNT01_2695774,Flare,0
ESPORTSTMNT01_2695774,Bounty,0
ESPORTSTMNT01_2695805,Wunder,1
ESPORTSTMNT01_2695805,Razork,1
ESPORTSTMNT01_2695805,Humanoid,1
ESPORTSTMNT01_2695805,Upset,1
ESPORTSTMNT01_2695805,Hylissang,1
ESPORTSTMNT01_2695805,HiRit,0
ESPORTSTMNT01_2695805,Shlatan,0
ESPORTSTMNT01_2695805,Vetheo,0
ESPORTSTMNT01_2695805,Neon,0
ESPORTSTMNT01_2695805,Mersa,0
ESPORTSTMNT01_2695807,Parang,1
ESPORTSTMNT01_2695807,Wiz,1
ESPORTSTMNT01_2695807,Hauz,1
ESPORTSTMNT01_2695807,Disave,1
ESPORTSTMNT01_2695807,scuro,1
ESPORTSTMNT01_2695807,Tyrin,0
ESPORTSTMNT01_2695807,Yampi,0
ESPORTSTMNT01_2695807,Kick,0
ESPORTSTMNT01_2695807,micaO,0
ESPORTSTMNT01_2695807,Decoy,0
ESPORTSTMNT01_2705762,BrokenBlade,0
ESPORTSTMNT01_2705762,Jankos,0
ESPORTSTMNT01_2705762,Caps,0
ESPORTSTMNT01_2705762,Flakked,0
ESPORTSTMNT01_2705762,Targamas,0
ESPORTSTMNT01_2705762,Alphari,1
ESPORTSTMNT01_2705762,Selfmade,1
ESPORTSTMNT01_2705762,Perkz,1
ESPORTSTMNT01_2705762,Carzzy,1
ESPORTSTMNT01_2705762,Labrov,1
ESPORTSTMNT01_2695835,Ayel,0
ESPORTSTMNT01_2695835,Minerva,0
ESPORTSTMNT01_2695835,Goku,0
ESPORTSTMNT01_2695835,Hades,0
ESPORTSTMNT01_2695835,Guard,0
ESPORTSTMNT01_2695835,GUIGO,1
ESPORTSTMNT01_2695835,Aegis,1
ESPORTSTMNT01_2695835,Grevthar,1
ESPORTSTMNT01_2695835,TitaN,1
ESPORTSTMNT01_2695835,Jojo,1
ESPORTSTMNT01_2695850,Ssumday,0
ESPORTSTMNT01_2695850,Closer,0
ESPORTSTMNT01_2695850,Abbedagge,0
ESPORTSTMNT01_2695850,FBI,0
ESPORTSTMNT01_2695850,huhi,0
ESPORTSTMNT01_2695850,FakeGod,1
ESPORTSTMNT01_2695850,River,1
ESPORTSTMNT01_2695850,Blue,1
ESPORTSTMNT01_2695850,Neo,1
ESPORTSTMNT01_2695850,Biofrost,1
ESPORTSTMNT01_2705832,FakeGod,1
ESPORTSTMNT01_2705832,River,1
ESPORTSTMNT01_2705832,Blue,1
ESPORTSTMNT01_2705832,Neo,1
ESPORTSTMNT01_2705832,Biofrost,1
ESPORTSTMNT01_2705832,Ssumday,0
ESPORTSTMNT01_2705832,Closer,0
ESPORTSTMNT01_2705832,Abbedagge,0
ESPORTSTMNT01_2705832,FBI,0
ESPORTSTMNT01_2705832,huhi,0
ESPORTSTMNT01_2705845,Bradley,1
ESPORTSTMNT01_2705845,Santorin,1
ESPORTSTMNT01_2705845,Bjergsen,1
ESPORTSTMNT01_2705845,Hans Sama,1
ESPORTSTMNT01_2705845,CoreJJ,1
ESPORTSTMNT01_2705845,Kumo,0
ESPORTSTMNT01_2705845,Josedeodo,0
ESPORTSTMNT01_2705845,toucouille,0
ESPORTSTMNT01_2705845,Johnsun,0
ESPORTSTMNT01_2705845,aphromoo,0
ESPORTSTMNT01_2705859,Kumo,0
ESPORTSTMNT01_2705859,Josedeodo,0
ESPORTSTMNT01_2705859,toucouille,0
ESPORTSTMNT01_2705859,Johnsun,0
ESPORTSTMNT01_2705859,aphromoo,0
ESPORTSTMNT01_2705859,Bwipo,1
ESPORTSTMNT01_2705859,Santorin,1
ESPORTSTMNT01_2705859,Bjergsen,1
ESPORTSTMNT01_2705859,Hans Sama,1
ESPORTSTMNT01_2705859,Eyla,1
ESPORTSTMNT01_2705912,Dove,0
ESPORTSTMNT01_2705912,Croco,0
ESPORTSTMNT01_2705912,Clozer,0
ESPORTSTMNT01_2705912,Ice,0
ESPORTSTMNT01_2705912,Kael,0
ESPORTSTMNT01_2705912,Zeus,1
ESPORTSTMNT01_2705912,Oner,1
ESPORTSTMNT01_2705912,Faker,1
ESPORTSTMNT01_2705912,Gumayusi,1
ESPORTSTMNT01_2705912,Keria,1
ESPORTSTMNT01_2705943,Dove,0
ESPORTSTMNT01_2705943,Croco,0
ESPORTSTMNT01_2705943,Clozer,0
ESPORTSTMNT01_2705943,Ice,0
ESPORTSTMNT01_2705943,Kael,0
ESPORTSTMNT01_2705943,Zeus,1
ESPORTSTMNT01_2705943,Oner,1
ESPORTSTMNT01_2705943,Faker,1
ESPORTSTMNT01_2705943,Gumayusi,1
ESPORTSTMNT01_2705943,Keria,1
ESPORTSTMNT01_2705951,Kiin,0
ESPORTSTMNT01_2705951,Ellim,0
ESPORTSTMNT01_2705951,FATE,0
ESPORTSTMNT01_2705951,Teddy,0
ESPORTSTMNT01_2705951,Hoit,0
ESPORTSTMNT01_2705951,Kingen,1
ESPORTSTMNT01_2705951,Pyosik,1
ESPORTSTMNT01_2705951,Zeka,1
ESPORTSTMNT01_2705951,Deft,1
ESPORTSTMNT01_2705951,BeryL,1
ESPORTSTMNT01_2705978,Kiin,0
ESPORTSTMNT01_2705978,Ellim,0
ESPORTSTMNT01_2705978,FATE,0
ESPORTSTMNT01_2705978,Teddy,0
ESPORTSTMNT01_2705978,Hoit,0
ESPORTSTMNT01_2705978,Kingen,1
ESPORTSTMNT01_2705978,Pyosik,1
ESPORTSTMNT01_2705978,Zeka,1
ESPORTSTMNT01_2705978,Deft,1
ESPORTSTMNT01_2705978,BeryL,1
ESPORTSTMNT01_2696159,Kiari,1
ESPORTSTMNT01_2696159,Disamis,1
ESPORTSTMNT01_2696159,Krastyel,1
ESPORTSTMNT01_2696159,Matsukaze,1
ESPORTSTMNT01_2696159,Wos,1
ESPORTSTMNT01_2696159,Ayel,0
ESPORTSTMNT01_2696159,Minerva,0
ESPORTSTMNT01_2696159,Goku,0
ESPORTSTMNT01_2696159,Hades,0
ESPORTSTMNT01_2696159,Guard,0
ESPORTSTMNT01_2696199,GUIGO,1
ESPORTSTMNT01_2696199,Aegis,1
ESPORTSTMNT01_2696199,Grevthar,1
ESPORTSTMNT01_2696199,TitaN,1
ESPORTSTMNT01_2696199,Jojo,1
ESPORTSTMNT01_2696199,Robo,0
ESPORTSTMNT01_2696199,Tay,0
ESPORTSTMNT01_2696199,tinowns,0
ESPORTSTMNT01_2696199,DudsTheBoy,0
ESPORTSTMNT01_2696199,Ceos,0
ESPORTSTMNT01_2696249,Tyrin,0
ESPORTSTMNT01_2696249,Yampi,0
ESPORTSTMNT01_2696249,Kick,0
ESPORTSTMNT01_2696249,micaO,0
ESPORTSTMNT01_2696249,Decoy,0
ESPORTSTMNT01_2696249,DoRun,1
ESPORTSTMNT01_2696249,Croc,1
ESPORTSTMNT01_2696249,Anyyy,1
ESPORTSTMNT01_2696249,Drop,1
ESPORTSTMNT01_2696249,Hawk,1
ESPORTSTMNT01_2696303,Boal,0
ESPORTSTMNT01_2696303,asta,0
ESPORTSTMNT01_2696303,Tutsz,0
ESPORTSTMNT01_2696303,Flare,0
ESPORTSTMNT01_2696303,Bounty,0
ESPORTSTMNT01_2696303,fNb,1
ESPORTSTMNT01_2696303,Ranger,1
ESPORTSTMNT01_2696303,Envy,1
ESPORTSTMNT01_2696303,Netuno,1
ESPORTSTMNT01_2696303,RedBert,1
ESPORTSTMNT01_2696307,Impact,1
ESPORTSTMNT01_2696307,Inspired,1
ESPORTSTMNT01_2696307,Jojopyun,1
ESPORTSTMNT01_2696307,Danny,1
ESPORTSTMNT01_2696307,VULCAN,1
ESPORTSTMNT01_2696307,Tony Top,0
ESPORTSTMNT01_2696307,Amazo,0
ESPORTSTMNT01_2696307,ry0ma,0
ESPORTSTMNT01_2696307,Stixxay,0
ESPORTSTMNT01_2696307,Chime,0
ESPORTSTMNT01_2706264,Tony Top,0
ESPORTSTMNT01_2706264,Amazo,0
ESPORTSTMNT01_2706264,ry0ma,0
ESPORTSTMNT01_2706264,Stixxay,0
ESPORTSTMNT01_2706264,Chime,0
ESPORTSTMNT01_2706264,Impact,1
ESPORTSTMNT01_2706264,Inspired,1
ESPORTSTMNT01_2706264,Jojopyun,1
ESPORTSTMNT01_2706264,Danny,1
ESPORTSTMNT01_2706264,VULCAN,1
ESPORTSTMNT01_2706274,Darshan,1
ESPORTSTMNT01_2706274,Blaber,1
ESPORTSTMNT01_2706274,Fudge,1
ESPORTSTMNT01_2706274,Zven,1
ESPORTSTMNT01_2706274,Isles,1
ESPORTSTMNT01_2706274,Jenkins,0
ESPORTSTMNT01_2706274,Contractz,0
ESPORTSTMNT01_2706274,Palafox,0
ESPORTSTMNT01_2706274,Luger,0
ESPORTSTMNT01_2706274,Poome,0
ESPORTSTMNT01_2706287,Jenkins,1
ESPORTSTMNT01_2706287,Contractz,1
ESPORTSTMNT01_2706287,Palafox,1
ESPORTSTMNT01_2706287,Luger,1
ESPORTSTMNT01_2706287,Poome,1
ESPORTSTMNT01_2706287,Darshan,0
ESPORTSTMNT01_2706287,Blaber,0
ESPORTSTMNT01_2706287,Fudge,0
ESPORTSTMNT01_2706287,Zven,0
ESPORTSTMNT01_2706287,Isles,0
ESPORTSTMNT01_2706306,Darshan,1
ESPORTSTMNT01_2706306,Blaber,1
ESPORTSTMNT01_2706306,Fudge,1
ESPORTSTMNT01_2706306,Zven,1
ESPORTSTMNT01_2706306,Isles,1
ESPORTSTMNT01_2706306,Jenkins,0
ESPORTSTMNT01_2706306,Contractz,0
ESPORTSTMNT01_2706306,Palafox,0
ESPORTSTMNT01_2706306,Luger,0
ESPORTSTMNT01_2706306,Poome,0
ESPORTSTMNT02_2570899,Doran,1
ESPORTSTMNT02_2570899,Peanut,1
ESPORTSTMNT02_2570899,Chovy,1
ESPORTSTMNT02_2570899,Ruler,1
ESPORTSTMNT02_2570899,Lehends,1
ESPORTSTMNT02_2570899,Kiin,0
ESPORTSTMNT02_2570899,Ellim,0
ESPORTSTMNT02_2570899,FATE,0
ESPORTSTMNT02_2570899,Teddy,0
ESPORTSTMNT02_2570899,Hoit,0
ESPORTSTMNT02_2570934,Kiin,0
ESPORTSTMNT02_2570934,Ellim,0
ESPORTSTMNT02_2570934,FATE,0
ESPORTSTMNT02_2570934,Teddy,0
ESPORTSTMNT02_2570934,Hoit,0
ESPORTSTMNT02_2570934,Doran,1
ESPORTSTMNT02_2570934,Peanut,1
ESPORTSTMNT02_2570934,Chovy,1
ESPORTSTMNT02_2570934,Ruler,1
ESPORTSTMNT02_2570934,Lehends,1
ESPORTSTMNT02_2570944,Kingen,1
ESPORTSTMNT02_2570944,Pyosik,1
ESPORTSTMNT02_2570944,Zeka,1
ESPORTSTMNT02_2570944,Deft,1
ESPORTSTMNT02_2570944,BeryL,1
ESPORTSTMNT02_2570944,Morgan,0
ESPORTSTMNT02_2570944,UmTi,0
ESPORTSTMNT02_2570944,Lava,0
ESPORTSTMNT02_2570944,Hena,0
ESPORTSTMNT02_2570944,Delight,0
ESPORTSTMNT02_2570976,Morgan,0
ESPORTSTMNT02_2570976,UmTi,0
ESPORTSTMNT02_2570976,Lava,0
ESPORTSTMNT02_2570976,Hena,0
ESPORTSTMNT02_2570976,Delight,0
ESPORTSTMNT02_2570976,Kingen,1
ESPORTSTMNT02_2570976,Pyosik,1
ESPORTSTMNT02_2570976,Zeka,1
ESPORTSTMNT02_2570976,Deft,1
ESPORTSTMNT02_2570976,BeryL,1
ESPORTSTMNT02_2551149,Rascal,1
ESPORTSTMNT02_2551149,Cuzz,1
ESPORTSTMNT02_2551149,Aria,1
ESPORTSTMNT02_2551149,Aiming,1
ESPORTSTMNT02_2551149,Life,1
ESPORTSTMNT02_2551149,Dove,0
ESPORTSTMNT02_2551149,Croco,0
ESPORTSTMNT02_2551149,Clozer,0
ESPORTSTMNT02_2551149,Ice,0
ESPORTSTMNT02_2551149,Kael,0
ESPORTSTMNT02_2551178,Dove,1
ESPORTSTMNT02_2551178,Croco,1
ESPORTSTMNT02_2551178,Clozer,1
ESPORTSTMNT02_2551178,Ice,1
ESPORTSTMNT02_2551178,Kael,1
ESPORTSTMNT02_2551178,Rascal,0
ESPORTSTMNT02_2551178,Cuzz,0
ESPORTSTMNT02_2551178,Aria,0
ESPORTSTMNT02_2551178,Aiming,0
ESPORTSTMNT02_2551178,Life,0
ESPORTSTMNT02_2551180,Rascal,0
ESPORTSTMNT02_2551180,Cuzz,0
ESPORTSTMNT02_2551180,Aria,0
ESPORTSTMNT02_2551180,Aiming,0
ESPORTSTMNT02_2551180,Life,0
ESPORTSTMNT02_2551180,Dove,1
ESPORTSTMNT02_2551180,Croco,1
ESPORTSTMNT02_2551180,Clozer,1
ESPORTSTMNT02_2551180,Ice,1
ESPORTSTMNT02_2551180,Kael,1
ESPORTSTMNT02_2551187,Zeus,1
ESPORTSTMNT02_2551187,Oner,1
ESPORTSTMNT02_2551187,Faker,1
ESPORTSTMNT02_2551187,Gumayusi,1
ESPORTSTMNT02_2551187,Keria,1
ESPORTSTMNT02_2551187,Canna,0
ESPORTSTMNT02_2551187,Dread,0
ESPORTSTMNT02_2551187,Bdd,0
ESPORTSTMNT02_2551187,Ghost,0
ESPORTSTMNT02_2551187,Peter,0
ESPORTSTMNT02_2551235,Canna,1
ESPORTSTMNT02_2551235,Dread,1
ESPORTSTMNT02_2551235,Bdd,1
ESPORTSTMNT02_2551235,Ghost,1
ESPORTSTMNT02_2551235,Peter,1
ESPORTSTMNT02_2551235,Zeus,0
ESPORTSTMNT02_2551235,Oner,0
ESPORTSTMNT02_2551235,Faker,0
ESPORTSTMNT02_2551235,Gumayusi,0
ESPORTSTMNT02_2551235,Keria,0
ESPORTSTMNT02_2551249,Zeus,1
ESPORTSTMNT02_2551249,Oner,1
ESPORTSTMNT02_2551249,Faker,1
ESPORTSTMNT02_2551249,Gumayusi,1
ESPORTSTMNT02_2551249,Keria,1
ESPORTSTMNT02_2551249,Canna,0
ESPORTSTMNT02_2551249,Dread,0
ESPORTSTMNT02_2551249,Bdd,0
ESPORTSTMNT02_2551249,Ghost,0
ESPORTSTMNT02_2551249,Peter,0
ESPORTSTMNT01_2697844,Wizer,1
ESPORTSTMNT01_2697844,CarioK,1
ESPORTSTMNT01_2697844,dyNquedo,1
ESPORTSTMNT01_2697844,Trigo,1
ESPORTSTMNT01_2697844,Damage,1
ESPORTSTMNT01_2697844,Kiari,0
ESPORTSTMNT01_2697844,Disamis,0
ESPORTSTMNT01_2697844,Krastyel,0
ESPORTSTMNT01_2697844,Matsukaze,0
ESPORTSTMNT01_2697844,Wos,0
ESPORTSTMNT01_2697879,Wizer,0
ESPORTSTMNT01_2697879,CarioK,0
ESPORTSTMNT01_2697879,dyNquedo,0
ESPORTSTMNT01_2697879,Trigo,0
ESPORTSTMNT01_2697879,Damage,0
ESPORTSTMNT01_2697879,Parang,1
ESPORTSTMNT01_2697879,Wiz,1
ESPORTSTMNT01_2697879,Hauz,1
ESPORTSTMNT01_2697879,Disave,1
ESPORTSTMNT01_2697879,scuro,1
ESPORTSTMNT02_2551560,DuDu,0
ESPORTSTMNT02_2551560,OnFleek,0
ESPORTSTMNT02_2551560,Karis,0
ESPORTSTMNT02_2551560,Hans SamD,0
